Ride_ID,Driver_ID,Date,Distance_km,Earnings,Tips,Rating
516,70,2023-07-12,25.96,60.51,12.79,3.5
517,55,2023-02-20,48.25,66.51,13.85,3.6
518,31,2023-06-05,33.73,47.15,3.3,4.3
519,12,2023-03-11,17.09,18.01,2.23,4.3
520,32,2023-03-01,19.09,46.53,10.93,4.0
521,60,2023-06-07,46.75,72.19,14.44,3.4
522,38,2023-07-20,24.93,56.21,6.03,3.8
523,85,2023-07-29,8.56,18.83,4.18,4.6
524,26,2023-04-26,19.56,24.26,4.0,3.3
525,26,2023-07-29,9.39,26.12,3.79,3.4
526,74,2023-04-07,24.22,63.79,9.21,5.0
527,29,2023-07-03,41.47,117.89,22.87,3.0
528,40,2023-06-03,28.48,40.99,7.95,4.6
529,57,2023-06-08,16.58,42.76,9.1,3.4
530,93,2023-06-14,15.13,36.29,6.29,4.2
531,16,2023-06-14,12.85,25.06,5.1,4.3
532,88,2023-02-27,25.24,71.56,8.2,3.4
533,32,2023-02-25,16.53,43.53,6.17,3.6
534,26,2023-05-23,15.68,29.88,3.95,4.5
535,70,2023-07-21,26.08,30.81,4.09,3.6
536,97,2023-04-06,13.2,33.34,5.28,4.1
537,28,2023-07-09,13.01,19.14,2.74,4.5
538,59,2023-08-08,34.42,73.92,15.63,4.9
539,9,2023-08-06,32.5,39.45,5.02,3.4
540,38,2023-07-12,37.38,69.26,6.86,4.6
541,79,2023-08-02,40.33,46.59,3.82,4.5
542,16,2023-02-24,36.63,85.29,6.59,4.3
543,84,2023-03-06,23.68,34.39,5.97,4.0
544,14,2023-02-21,21.64,58.44,6.98,4.1
545,84,2023-02-22,47.56,53.63,11.32,4.0
546,54,2023-05-03,36.89,43.08,7.63,3.4
547,32,2023-04-22,2.76,4.51,1.08,4.9
548,93,2023-07-01,47.41,120.58,8.89,4.5
549,36,2023-07-20,37.51,56.3,8.32,4.6
550,52,2023-07-30,18.07,25.95,3.46,4.5
551,18,2023-06-04,45.27,99.41,16.66,4.6
552,96,2023-05-07,34.65,54.69,4.85,4.8
553,55,2023-06-19,30.38,85.19,18.57,3.5
554,81,2023-06-22,40.95,71.24,16.93,3.3
555,96,2023-04-13,8.76,19.9,1.44,3.5
556,18,2023-07-25,36.6,56.37,10.97,4.3
557,49,2023-02-20,33.05,83.96,15.85,3.7
558,76,2023-05-29,2.89,8.59,1.08,3.1
559,56,2023-04-16,30.56,62.63,3.83,4.9
560,35,2023-06-21,35.98,64.92,14.03,4.1
561,9,2023-08-04,17.81,35.27,8.47,3.3
562,18,2023-03-14,32.4,44.74,2.29,4.8
563,84,2023-07-03,44.65,87.13,18.06,4.6
564,40,2023-04-29,45.96,100.34,23.05,3.1
565,84,2023-02-20,4.5,12.02,1.76,3.3
566,40,2023-03-15,12.78,14.46,1.8,4.9
567,73,2023-05-10,36.34,37.18,5.46,3.2
568,93,2023-03-14,46.78,53.73,4.54,4.1
569,46,2023-07-11,30.35,57.34,8.85,3.6
570,63,2023-08-02,18.2,22.47,1.59,4.4
571,85,2023-07-26,2.33,4.95,0.7,5.0
572,20,2023-03-01,5.0,14.73,2.26,3.4
573,69,2023-03-29,18.38,23.0,4.57,4.6
574,92,2023-06-30,19.7,52.97,4.88,4.5
575,53,2023-05-20,33.63,38.74,3.58,4.7
576,53,2023-07-06,7.81,12.28,0.64,4.6
577,92,2023-06-30,2.51,6.0,0.34,3.9
578,36,2023-05-08,17.61,36.24,6.11,4.6
579,96,2023-08-04,16.6,19.11,2.99,3.3
580,71,2023-08-08,49.07,90.06,19.12,4.0
581,13,2023-04-10,6.09,11.91,2.72,4.4
582,43,2023-03-01,27.63,49.11,8.91,3.4
583,16,2023-06-29,43.31,104.94,22.07,3.7
584,71,2023-04-03,34.54,65.05,16.12,4.2
585,88,2023-04-15,8.66,11.83,1.04,3.3
586,19,2023-04-03,15.3,20.35,4.15,3.5
587,78,2023-06-05,47.58,87.34,14.27,4.2
588,22,2023-04-03,31.28,53.54,11.15,4.0
589,42,2023-05-10,18.73,29.55,2.34,3.4
590,51,2023-05-29,41.36,110.81,8.59,3.5
591,23,2023-05-29,22.6,44.09,10.45,3.3
592,31,2023-07-12,45.26,124.01,15.6,4.6
593,49,2023-04-16,36.98,89.26,7.52,3.2
594,19,2023-06-23,30.01,53.14,10.37,4.5
595,29,2023-05-26,23.92,28.76,3.41,4.7
596,81,2023-03-29,27.54,57.73,11.28,4.0
597,77,2023-07-08,30.14,66.75,3.44,3.5
598,93,2023-04-01,18.77,53.72,8.11,3.7
599,64,2023-03-17,23.8,41.8,4.62,3.5
600,79,2023-05-05,36.13,37.54,6.74,4.2
601,22,2023-05-18,48.26,51.95,11.77,4.5
602,19,2023-06-11,21.07,49.21,3.41,4.9
603,68,2023-05-19,1.89,4.59,0.78,3.9
604,30,2023-03-16,5.44,10.88,1.58,4.7
605,88,2023-08-07,10.5,18.32,3.98,3.3
606,32,2023-06-12,9.33,15.49,2.96,4.8
607,4,2023-05-09,13.46,37.16,6.25,3.8
608,90,2023-04-20,23.48,58.74,6.35,4.9
609,47,2023-06-23,48.43,76.44,16.2,4.8
610,26,2023-06-21,27.56,71.26,6.3,5.0
611,81,2023-06-02,14.71,35.14,2.71,3.6
612,37,2023-05-07,11.95,30.69,4.84,4.9
613,57,2023-06-15,46.42,114.24,23.48,4.9
614,39,2023-04-01,35.62,83.74,14.3,3.7
615,21,2023-06-10,40.32,43.8,5.09,4.2
616,79,2023-06-01,6.27,12.74,0.73,3.6
617,19,2023-06-21,30.96,79.79,17.07,4.4
618,22,2023-07-08,15.57,25.88,2.05,3.1
619,100,2023-07-17,44.92,63.7,3.69,3.5
620,30,2023-04-14,16.22,38.34,6.12,3.9
621,35,2023-05-29,42.02,80.75,19.98,4.8
622,73,2023-08-03,37.1,47.31,11.07,3.3
623,97,2023-04-09,38.34,111.6,23.9,4.5
624,79,2023-02-14,39.16,45.9,7.1,3.2
625,64,2023-03-22,8.46,18.33,1.6,4.5
626,15,2023-02-17,11.24,24.72,4.91,3.9
627,85,2023-07-27,47.56,89.83,10.13,3.2
628,44,2023-05-29,11.91,33.55,3.69,4.4
629,93,2023-04-11,9.91,24.87,5.07,3.2
630,50,2023-05-03,34.97,35.99,5.02,3.7
631,58,2023-07-07,7.82,17.26,3.18,4.3
632,14,2023-03-30,9.9,11.45,1.63,4.2
633,11,2023-03-24,23.93,24.54,3.5,4.7
634,61,2023-04-18,6.69,14.36,3.24,4.7
635,63,2023-07-23,21.59,44.29,2.34,3.7
636,42,2023-03-15,41.89,117.89,21.22,4.2
637,91,2023-02-28,24.17,69.56,16.6,4.9
638,12,2023-03-17,4.27,8.35,0.54,3.7
639,52,2023-07-23,32.0,49.12,5.29,3.3
640,38,2023-02-24,15.3,32.77,8.14,4.1
641,71,2023-05-18,30.15,80.94,17.16,4.5
642,30,2023-07-14,32.62,69.05,5.46,4.8
643,21,2023-05-11,29.75,65.54,5.44,3.5
644,69,2023-06-24,27.45,62.13,10.18,5.0
645,78,2023-02-20,13.46,23.72,2.58,3.9
646,79,2023-04-19,29.7,50.99,12.28,3.7
647,65,2023-05-30,1.65,4.21,0.75,3.5
648,46,2023-02-24,34.91,97.01,8.68,3.4
649,28,2023-03-28,34.36,98.83,8.13,5.0
650,17,2023-05-06,39.18,68.79,7.51,3.4
651,77,2023-02-15,49.94,121.63,10.93,4.7
652,8,2023-07-22,12.36,30.53,5.41,4.9
653,48,2023-06-23,37.16,111.02,8.83,4.9
654,30,2023-07-08,48.49,65.58,14.68,4.1
655,65,2023-05-19,32.87,67.56,3.47,4.3
656,6,2023-07-23,45.17,57.99,7.52,4.4
657,5,2023-08-02,14.54,16.05,1.46,4.0
658,20,2023-05-04,45.14,133.49,11.94,3.1
659,39,2023-04-15,7.97,17.71,3.69,3.1
660,34,2023-02-16,37.48,110.64,24.35,4.6
661,60,2023-03-23,47.85,65.37,7.31,4.1
662,45,2023-02-22,35.06,96.92,8.57,3.1
663,14,2023-06-08,27.73,54.82,13.29,4.9
664,92,2023-04-14,21.15,28.74,2.16,4.6
665,30,2023-03-26,1.88,2.38,0.22,4.7
666,43,2023-07-08,30.34,66.38,16.23,3.8
667,20,2023-07-06,9.14,18.87,2.16,4.4
668,63,2023-04-29,20.43,33.94,2.32,3.3
669,69,2023-06-03,35.72,41.29,4.31,3.4
670,78,2023-07-02,15.51,34.11,5.59,3.2
671,67,2023-02-16,24.19,68.35,15.56,4.0
672,18,2023-07-24,47.32,62.96,10.96,4.1
673,38,2023-06-12,43.68,107.42,14.41,4.9
674,24,2023-03-07,42.03,86.42,7.08,4.5
675,67,2023-05-20,37.94,52.47,9.98,4.0
676,19,2023-07-04,47.19,133.71,20.13,4.1
677,54,2023-07-09,15.08,33.31,6.21,3.9
678,14,2023-03-22,30.03,53.7,10.49,3.0
679,14,2023-05-30,41.42,75.76,14.1,4.9
680,80,2023-03-10,39.95,97.71,23.77,3.1
681,38,2023-08-10,29.19,61.82,7.74,3.5
682,46,2023-08-05,46.26,126.97,31.31,4.8
683,58,2023-06-29,39.85,57.51,9.93,4.3
684,23,2023-05-06,5.68,10.51,0.68,3.2
685,60,2023-04-07,40.01,102.1,20.51,4.4
686,86,2023-05-14,5.51,15.69,1.13,4.1
687,33,2023-05-31,31.72,72.68,15.39,4.7
688,88,2023-05-29,20.61,52.29,10.92,4.5
689,87,2023-07-23,15.85,43.59,10.35,4.7
690,12,2023-04-15,17.85,39.47,7.21,3.7
691,28,2023-05-21,43.27,44.38,4.61,4.5
692,33,2023-03-21,28.15,49.91,10.57,4.6
693,58,2023-06-27,30.34,34.4,6.32,4.1
694,62,2023-04-15,37.0,99.9,9.17,4.2
695,73,2023-05-20,29.93,74.67,12.13,3.4
696,85,2023-07-22,49.01,64.68,8.93,4.5
697,27,2023-06-06,28.2,75.47,12.77,4.8
698,84,2023-04-26,47.07,129.61,29.57,4.0
699,68,2023-04-26,15.18,35.79,3.29,3.7
700,43,2023-03-26,32.63,72.59,11.69,4.0
701,78,2023-08-10,14.75,23.44,3.18,3.4
702,46,2023-06-16,35.82,72.49,4.25,4.5
703,32,2023-06-22,12.03,30.07,6.89,3.5
704,63,2023-07-21,40.45,119.84,24.5,3.5
705,56,2023-03-19,21.26,31.79,2.49,3.8
706,20,2023-02-24,25.95,34.5,3.72,3.1
707,69,2023-04-17,35.81,102.53,20.68,3.4
708,3,2023-03-21,14.39,26.59,5.44,4.2
709,62,2023-02-21,46.34,95.13,10.82,4.0
710,39,2023-08-07,37.58,70.25,9.39,3.7
711,46,2023-05-14,10.77,30.87,3.04,4.1
712,73,2023-04-22,9.05,9.7,1.96,3.3
713,12,2023-08-01,27.45,40.4,2.44,4.8
714,96,2023-07-15,27.4,43.31,7.36,3.2
715,14,2023-06-14,47.32,50.7,12.27,3.8
716,69,2023-03-31,9.73,29.04,5.4,3.8
717,3,2023-06-26,27.42,31.12,5.56,3.6
718,59,2023-04-09,7.85,12.03,1.24,4.0
719,42,2023-03-13,9.2,20.11,1.9,4.6
720,27,2023-03-17,42.06,117.61,11.25,4.4
721,82,2023-03-24,26.7,44.68,8.13,4.0
722,60,2023-03-30,39.21,103.65,5.54,3.1
723,14,2023-06-30,6.93,17.45,1.35,4.0
724,45,2023-07-10,45.77,106.6,13.83,3.7
725,9,2023-07-05,28.87,74.26,17.54,4.7
726,52,2023-05-04,7.48,13.0,3.0,4.1
727,33,2023-03-04,29.67,48.29,7.43,4.1
728,64,2023-04-07,6.13,12.48,1.09,3.7
729,94,2023-03-29,40.3,44.88,5.78,3.6
730,48,2023-05-16,43.9,48.58,11.63,4.3
731,32,2023-05-27,4.06,9.18,0.67,3.2
732,58,2023-05-11,26.41,48.15,9.58,3.6
733,59,2023-03-02,1.72,2.76,0.46,4.8
734,4,2023-02-24,7.09,15.44,2.33,4.4
735,21,2023-03-21,23.1,25.66,2.08,3.5
736,48,2023-03-21,37.36,70.54,9.15,3.6
737,78,2023-04-20,23.3,43.15,8.69,3.9
738,95,2023-05-10,38.08,41.09,2.4,3.9
739,47,2023-05-24,6.22,10.43,1.03,4.3
740,12,2023-05-10,8.27,12.15,1.43,3.4
741,52,2023-07-08,4.61,11.76,1.54,3.2
742,31,2023-07-24,47.25,55.96,13.19,4.6
743,34,2023-03-31,25.52,28.04,2.84,4.7
744,56,2023-02-24,29.71,67.49,11.97,3.7
745,35,2023-08-01,12.87,27.3,4.95,3.7
746,16,2023-03-20,13.71,16.16,2.04,3.3
747,63,2023-05-23,44.15,44.66,10.48,4.6
748,84,2023-07-15,46.11,121.71,20.4,4.3
749,66,2023-04-05,22.83,40.9,9.78,4.0
750,83,2023-07-22,10.89,14.59,2.89,3.4
751,29,2023-06-11,20.55,31.97,2.93,5.0
752,70,2023-07-14,35.28,82.6,14.44,3.2
753,40,2023-07-15,36.65,64.8,11.54,3.6
754,89,2023-05-27,48.9,102.2,24.93,4.6
755,95,2023-04-13,3.82,6.76,1.12,4.3
756,66,2023-03-06,18.27,21.13,3.24,4.0
757,17,2023-08-05,39.96,108.23,16.56,3.2
758,38,2023-02-17,33.18,50.8,11.01,3.5
759,90,2023-06-02,46.65,61.38,6.41,3.9
760,59,2023-07-29,14.41,33.87,2.67,4.0
761,28,2023-08-03,12.77,18.85,3.48,3.2
762,6,2023-02-20,26.66,64.67,7.46,4.3
763,66,2023-03-20,28.72,46.99,11.53,3.7
764,26,2023-06-04,35.35,49.39,5.46,3.7
765,4,2023-06-04,1.93,2.19,0.46,3.7
766,29,2023-05-16,1.18,2.28,0.35,3.2
767,44,2023-06-18,18.17,51.21,10.91,4.6
768,88,2023-04-06,28.83,64.91,13.71,3.9
769,25,2023-05-12,10.97,11.03,2.19,3.7
770,2,2023-02-26,43.23,109.49,11.88,3.7
771,14,2023-04-15,29.7,69.0,15.7,3.7
772,70,2023-04-08,1.95,5.53,1.01,4.4
773,72,2023-07-31,4.74,5.83,0.34,4.0
774,42,2023-06-25,26.21,65.96,8.23,4.2
775,15,2023-05-03,1.34,3.37,0.56,4.2
776,27,2023-04-17,28.77,54.36,5.34,4.7
777,5,2023-04-16,9.48,19.77,1.06,3.6
778,43,2023-05-09,3.86,6.93,1.43,3.2
779,81,2023-04-09,38.48,112.59,9.87,4.0
780,72,2023-06-25,18.57,48.6,8.07,4.7
781,28,2023-08-01,41.27,110.65,19.82,3.6
782,68,2023-04-01,41.84,72.07,17.58,4.0
783,46,2023-07-20,4.35,12.22,3.01,3.1
784,30,2023-07-17,22.23,34.78,6.52,3.2
785,18,2023-07-13,22.9,50.37,3.38,3.3
786,20,2023-06-16,22.15,30.68,2.29,3.0
787,81,2023-05-10,38.32,55.89,4.53,3.7
788,9,2023-07-17,27.97,83.54,17.4,3.5
789,93,2023-03-06,32.8,52.16,4.22,3.7
790,74,2023-04-16,17.52,50.83,6.56,4.2
791,72,2023-03-22,25.51,29.69,6.04,4.6
792,38,2023-02-20,44.35,119.86,26.08,3.8
793,45,2023-07-19,19.89,33.79,2.66,3.8
794,47,2023-06-24,25.99,49.82,6.62,4.0
795,77,2023-05-12,3.54,4.83,0.71,3.6
796,84,2023-06-07,30.72,90.33,6.12,3.1
797,19,2023-04-28,48.72,62.09,9.77,3.4
798,58,2023-03-07,22.0,53.87,7.53,4.8
799,15,2023-05-14,25.67,69.37,16.89,5.0
800,22,2023-03-09,34.76,89.65,6.29,3.9
801,7,2023-03-04,22.45,37.63,4.04,3.4
802,80,2023-02-23,6.33,16.26,3.63,3.8
803,1,2023-07-16,23.39,30.62,7.44,3.1
804,66,2023-06-28,19.35,38.25,2.41,3.8
805,66,2023-07-22,26.99,80.45,4.81,4.7
806,33,2023-05-18,19.05,24.68,3.02,3.3
807,15,2023-07-29,13.09,18.37,2.86,3.4
808,74,2023-07-19,5.61,10.2,1.0,4.7
809,40,2023-03-05,11.77,34.83,8.37,3.7
810,17,2023-06-25,41.18,75.04,8.21,4.8
811,20,2023-02-25,41.3,81.33,11.61,3.4
812,74,2023-06-10,39.83,61.94,9.67,4.8
813,72,2023-07-07,39.82,117.26,10.03,3.5
814,72,2023-06-11,7.0,7.41,1.08,4.2
815,29,2023-07-08,28.25,83.02,6.01,3.5
816,95,2023-05-21,30.96,88.86,11.75,4.3
817,59,2023-04-05,43.34,96.83,11.77,3.9
818,54,2023-02-18,13.64,29.07,4.89,3.8
819,50,2023-06-06,22.58,30.22,2.49,4.1
820,99,2023-04-09,33.43,96.1,12.59,4.8
821,94,2023-03-02,24.57,31.34,6.36,4.3
822,63,2023-02-18,34.39,47.04,11.16,4.7
823,45,2023-03-15,43.45,47.15,11.13,4.9
824,71,2023-06-21,28.12,35.99,5.5,3.8
825,53,2023-07-10,24.91,55.67,11.61,4.6
826,4,2023-05-20,24.47,30.55,4.57,4.6
827,15,2023-05-26,41.22,54.13,5.12,4.0
828,31,2023-04-08,38.37,93.92,21.2,3.7
829,78,2023-05-10,44.78,129.54,26.17,3.8
830,17,2023-06-29,20.39,40.05,8.29,4.6
831,78,2023-05-19,1.84,2.16,0.31,4.7
832,38,2023-05-09,15.93,46.06,6.77,3.4
833,91,2023-04-02,37.57,66.17,7.5,3.2
834,54,2023-03-19,20.51,33.31,6.35,5.0
835,58,2023-03-20,13.16,25.89,5.32,4.6
836,97,2023-04-22,44.6,103.9,24.18,4.8
837,64,2023-04-11,45.64,58.1,10.01,3.7
838,70,2023-04-24,27.83,34.92,4.05,4.0
839,9,2023-05-22,12.21,20.61,1.47,4.3
840,64,2023-06-14,21.93,51.61,10.8,4.6
841,100,2023-06-12,15.24,39.21,4.87,3.6
842,82,2023-03-14,43.74,77.02,14.66,4.9
843,40,2023-04-19,7.22,19.09,3.29,4.9
844,60,2023-05-22,24.45,39.41,6.73,4.3
845,88,2023-03-20,27.51,66.3,13.67,4.7
846,3,2023-02-22,30.31,90.82,13.98,4.5
847,20,2023-04-14,25.4,41.79,4.16,3.3
848,5,2023-02-12,19.89,46.98,11.05,4.8
849,30,2023-06-24,6.89,19.18,1.14,4.0
850,51,2023-07-18,4.21,12.33,2.0,4.6
851,70,2023-05-04,5.32,7.45,1.35,4.7
852,63,2023-07-24,47.68,136.67,8.08,4.2
853,66,2023-07-11,24.16,47.76,3.69,4.5
854,34,2023-06-21,35.11,85.61,18.38,4.5
855,28,2023-05-05,39.59,94.81,19.57,4.8
856,82,2023-07-24,42.35,81.47,8.34,4.0
857,70,2023-04-28,24.15,45.94,3.25,4.7
858,5,2023-06-09,1.89,4.49,0.37,4.3
859,5,2023-04-04,27.43,42.75,9.1,3.4
860,22,2023-06-21,19.94,25.95,4.56,5.0
861,7,2023-04-21,7.21,16.03,1.17,3.3
862,68,2023-06-02,6.28,17.01,3.31,4.7
863,21,2023-06-23,21.95,55.37,5.57,4.3
864,97,2023-04-25,36.91,106.28,19.7,4.6
865,96,2023-06-14,17.93,21.41,3.65,3.0
866,89,2023-03-09,10.64,12.87,1.15,3.4
867,92,2023-02-20,15.09,27.47,2.68,3.4
868,89,2023-03-18,31.35,76.98,4.86,3.2
869,4,2023-02-14,5.48,11.88,2.08,4.0
870,24,2023-08-08,31.14,65.06,6.84,3.4
871,99,2023-08-06,7.07,13.24,2.13,3.7
872,46,2023-08-08,37.06,82.14,14.23,3.5
873,86,2023-03-01,10.5,20.93,1.15,3.1
874,54,2023-04-14,44.58,123.16,13.87,4.7
875,5,2023-06-10,15.98,30.94,3.67,4.1
876,41,2023-06-19,37.93,62.54,4.02,4.9
877,26,2023-05-23,5.51,14.56,2.76,3.5
878,16,2023-07-18,20.12,57.68,5.94,4.7
879,89,2023-04-21,35.17,53.95,3.35,4.2
880,97,2023-04-04,36.87,81.45,16.7,4.1
881,65,2023-03-18,38.22,99.02,13.4,4.7
882,72,2023-07-26,49.55,103.23,17.97,4.1
883,82,2023-07-24,13.17,15.4,2.15,4.5
884,90,2023-04-12,49.57,73.69,3.87,3.7
885,31,2023-03-19,49.7,105.4,22.5,4.9
886,23,2023-03-08,49.38,138.64,30.26,4.1
887,28,2023-05-01,3.31,4.42,0.36,4.1
888,61,2023-05-14,31.52,41.05,7.57,4.8
889,72,2023-07-31,28.58,60.92,3.39,4.7
890,97,2023-05-11,44.16,94.31,22.29,4.2
891,5,2023-06-12,33.34,81.36,14.33,3.2
892,6,2023-05-24,26.51,61.06,9.14,3.9
893,53,2023-03-13,45.27,117.5,9.22,5.0
894,99,2023-08-03,2.9,3.23,0.71,3.7
895,33,2023-05-02,28.84,59.26,14.37,3.3
896,22,2023-02-27,15.55,17.74,2.05,4.3
897,14,2023-04-26,12.21,35.41,6.19,3.5
898,9,2023-07-28,40.93,51.65,7.03,4.9
899,32,2023-06-17,13.33,29.76,4.66,3.0
900,33,2023-04-06,14.79,40.22,6.92,3.4
901,96,2023-06-28,7.41,11.97,1.73,4.2
902,95,2023-05-20,49.47,74.05,17.53,4.8
903,22,2023-03-07,38.15,108.39,19.28,3.5
904,59,2023-02-27,11.8,16.52,3.57,3.0
905,40,2023-07-13,33.23,43.67,3.72,3.8
906,77,2023-04-20,11.39,32.55,8.03,3.3
907,98,2023-04-17,32.4,60.1,8.71,3.6
908,90,2023-08-09,15.06,37.7,3.68,4.1
909,96,2023-07-12,26.19,54.22,11.11,3.3
910,38,2023-05-16,26.53,51.32,7.04,4.0
911,87,2023-04-10,44.8,63.42,13.84,4.7
912,45,2023-03-01,38.67,50.72,11.32,4.3
913,23,2023-03-11,38.83,109.53,24.79,3.5
914,33,2023-08-10,19.16,25.72,1.62,3.1
915,64,2023-04-16,46.51,107.12,7.78,4.9
916,49,2023-05-08,47.26,65.76,16.29,4.4
917,71,2023-04-15,18.63,27.2,1.86,5.0
918,15,2023-04-09,39.03,92.51,13.74,4.2
919,53,2023-04-16,21.09,42.39,8.61,4.7
920,82,2023-03-26,4.25,11.18,2.66,3.7
921,7,2023-03-24,4.35,9.61,1.95,4.1
922,85,2023-02-24,49.44,65.45,11.12,3.1
923,17,2023-02-24,22.19,32.96,3.35,4.8
924,20,2023-04-24,19.06,20.16,4.03,3.4
925,95,2023-06-11,13.24,38.41,4.17,4.0
926,9,2023-04-01,5.03,12.89,3.07,3.1
927,11,2023-02-12,41.2,117.4,14.17,3.9
928,81,2023-02-15,39.22,93.66,19.83,4.7
929,16,2023-03-07,10.55,13.2,1.23,4.8
930,8,2023-03-04,10.82,15.46,3.68,4.1
931,61,2023-08-02,8.51,22.49,1.5,4.5
932,75,2023-08-01,6.62,7.95,1.41,5.0
933,64,2023-06-23,25.33,45.22,10.47,4.9
934,43,2023-03-24,37.52,93.21,21.91,4.4
935,12,2023-07-09,1.53,2.68,0.26,4.3
936,67,2023-02-17,18.83,31.5,5.86,3.8
937,94,2023-03-03,24.81,29.68,6.6,4.9
938,59,2023-05-26,39.98,67.78,8.12,3.4
939,73,2023-05-20,6.24,9.51,0.77,4.9
940,63,2023-04-30,5.22,6.78,0.56,4.0
941,2,2023-08-07,36.01,83.59,20.75,4.9
942,33,2023-06-19,3.57,6.99,1.15,4.8
943,69,2023-07-14,24.9,71.28,17.39,3.3
944,26,2023-03-29,5.45,11.77,1.85,3.1
945,90,2023-04-02,20.34,33.24,3.69,4.9
946,13,2023-04-24,6.98,9.83,2.17,4.2
947,12,2023-03-21,25.99,43.59,6.95,4.6
948,10,2023-03-16,26.59,64.13,14.67,4.6
949,44,2023-02-27,19.91,25.98,4.67,3.6
950,62,2023-05-14,8.36,17.48,2.47,4.8
951,38,2023-03-02,48.6,83.2,6.97,4.2
952,46,2023-08-08,22.84,48.86,5.49,4.4
953,10,2023-04-30,11.11,13.42,2.4,3.8
954,37,2023-04-19,45.69,92.18,9.47,4.1
955,76,2023-05-05,8.9,12.9,1.54,3.9
956,64,2023-04-02,32.95,51.22,12.62,4.6
957,5,2023-06-12,22.87,59.62,12.64,3.4
958,24,2023-02-14,15.96,43.05,6.41,3.5
959,92,2023-03-12,43.65,127.5,23.21,4.5
960,67,2023-02-24,14.61,43.1,4.4,4.2
961,17,2023-06-25,35.92,77.66,13.2,4.9
962,44,2023-04-16,10.84,16.38,2.05,4.5
963,95,2023-06-13,48.4,87.37,20.48,3.0
964,87,2023-05-25,29.4,41.64,9.09,3.7
965,60,2023-04-09,15.7,23.42,2.19,4.5
966,48,2023-06-04,33.27,64.04,15.81,4.2
967,80,2023-05-19,4.79,4.87,0.33,4.1
968,52,2023-07-19,12.26,22.73,4.44,3.3
969,67,2023-06-04,30.02,74.85,10.24,4.2
970,36,2023-06-06,28.7,77.41,14.96,4.7
971,9,2023-04-23,43.1,90.77,9.04,4.9
972,68,2023-06-08,29.86,71.77,16.85,4.2
973,38,2023-07-26,1.04,1.14,0.08,4.1
974,50,2023-07-27,4.12,10.69,1.64,4.1
975,5,2023-07-21,19.08,30.18,7.37,4.4
976,11,2023-03-13,19.95,54.84,5.55,3.7
977,18,2023-06-18,17.73,40.37,4.19,3.8
978,91,2023-04-19,44.15,53.01,5.58,4.9
979,26,2023-02-12,40.14,52.42,3.94,3.4
980,54,2023-04-25,33.05,98.82,13.8,3.2
981,61,2023-03-19,41.37,65.42,11.88,3.6
982,16,2023-03-31,18.77,35.79,4.27,4.0
983,48,2023-05-02,3.7,10.95,2.66,3.2
984,68,2023-05-19,28.79,66.74,4.83,3.2
985,57,2023-06-17,17.92,28.12,5.48,3.8
986,67,2023-07-19,45.94,81.09,12.75,4.5
987,20,2023-04-24,41.02,113.15,18.88,3.1
988,47,2023-05-10,25.7,27.55,5.09,4.7
989,55,2023-03-16,31.1,65.4,3.72,3.6
990,8,2023-03-14,18.23,19.3,3.26,4.6
991,67,2023-03-21,7.73,9.72,1.77,3.9
992,42,2023-02-23,38.57,110.2,12.24,4.9
993,3,2023-04-11,35.28,86.57,5.86,3.0
994,18,2023-08-10,44.52,47.52,2.38,4.4
995,68,2023-02-13,40.74,69.66,16.46,3.1
996,84,2023-07-27,9.26,12.91,2.45,3.7
997,52,2023-04-03,36.98,43.58,3.66,4.9
998,13,2023-04-18,47.13,56.08,8.93,3.7
999,63,2023-05-07,46.73,47.95,11.83,3.1
1000,4,2023-05-12,39.1,108.7,24.36,4.1
1001,7,2023-06-18,45.56,50.42,12.04,4.7
1002,82,2023-08-03,45.93,119.82,15.57,3.8
1003,75,2023-07-05,15.39,25.57,5.71,4.6
1004,82,2023-06-01,16.07,17.41,2.39,4.8
1005,49,2023-07-02,45.94,74.43,7.21,4.0
1006,16,2023-02-19,6.28,6.48,0.61,3.8
1007,2,2023-08-04,47.17,63.26,12.36,4.5
1008,38,2023-04-30,19.14,20.13,1.4,4.3
1009,51,2023-05-28,44.37,99.46,5.56,4.6
1010,18,2023-05-30,29.71,45.36,2.49,3.2
1011,93,2023-03-01,45.1,58.87,9.47,3.8
1012,24,2023-03-28,44.53,82.37,14.08,3.4
1013,92,2023-07-04,12.47,30.09,2.35,4.9
1014,39,2023-07-08,33.2,58.56,12.24,4.2
1015,89,2023-05-10,18.11,27.74,2.04,3.7
1016,37,2023-05-14,32.53,77.58,7.55,4.3
1017,87,2023-05-29,23.42,46.5,11.25,4.8
1018,48,2023-06-14,15.65,42.68,3.35,4.1
1019,78,2023-07-02,27.49,81.9,8.77,3.8
1020,63,2023-07-21,18.51,33.1,2.24,3.6
1021,27,2023-08-07,32.54,69.79,11.07,3.6
1022,28,2023-04-02,47.8,125.9,19.77,4.8
1023,93,2023-04-15,40.33,90.17,15.1,4.6
1024,22,2023-06-14,13.96,18.79,2.71,3.4
1025,1,2023-07-23,21.11,40.57,2.9,3.0
1026,83,2023-03-19,37.8,95.97,15.91,4.9
1027,85,2023-03-19,26.0,68.75,7.95,3.2
1028,55,2023-07-23,34.21,69.33,13.12,4.5
1029,1,2023-06-14,9.88,20.58,3.47,4.1
1030,70,2023-03-26,34.15,95.95,11.51,4.9
1031,20,2023-03-20,49.72,108.41,24.16,4.0
